date,deposit_inflow_ghs,deposit_outflow_ghs,net_cashflow_ghs
2022-01-03,10385943.43,8217672.33,2168271.10
2022-01-04,10284349.19,8282335.40,2002013.79
2022-01-05,11542038.29,9216214.84,2325823.45
2022-01-06,9150787.54,7313806.34,1836981.21
2022-01-07,5413320.98,6097965.01,-684644.02
2022-01-08,6606693.83,7550187.92,-943494.09
2022-01-10,9188345.51,7380318.02,1808027.50
2022-01-11,5512672.19,6252398.69,-739726.49
2022-01-12,6525376.83,7418511.95,-893135.12
2022-01-13,11198097.97,8874076.71,2324021.26
2022-01-14,8950108.92,7161552.02,1788556.89
2022-01-15,10710138.76,8488672.12,2221466.64
2022-01-17,5223670.66,5890835.63,-667164.97
2022-01-18,7277431.14,8281323.14,-1003892.00
2022-01-19,10620691.04,8386905.05,2233785.99
2022-01-20,9500569.50,7651534.79,1849034.71
2022-01-21,5269124.39,5985302.39,-716178.00
2022-01-22,7254705.45,8211379.82,-956674.37
2022-01-24,9740636.71,7847435.59,1893201.13
2022-01-25,6522872.95,7397231.91,-874358.96
2022-01-26,5506858.42,6231228.47,-724370.06
2022-01-27,9183365.65,7358675.24,1824690.41
2022-01-28,11524175.25,9152474.76,2371700.49
2022-01-29,6600498.86,7540386.63,-939887.77
2022-01-31,9144031.52,7305906.56,1838124.97
2022-02-01,11534709.78,9207065.98,2327643.81
2022-02-02,6811022.37,7778797.94,-967775.57
2022-02-03,5667889.27,6379829.63,-711940.36
2022-02-04,7252492.30,8189152.64,-936660.34
2022-02-05,5263143.37,5964401.86,-701258.49
2022-02-07,10619364.00,8364821.69,2254542.31
2022-02-08,7271272.72,8271426.47,-1000153.76
2022-02-09,5217477.53,5881825.66,-664348.13
2022-02-10,9387830.02,7516576.48,1871253.54
2022-02-11,10703095.66,8479915.94,2223179.72
2022-02-12,7070819.45,8062056.46,-991237.01
2022-02-14,10267535.95,8323936.74,1943599.22
2022-02-15,10410188.80,8180690.25,2229498.55
2022-02-16,5682898.66,6498225.11,-815326.44
2022-02-17,6377230.55,7184367.81,-807137.26
2022-02-18,10326405.20,8329413.02,1996992.18
2022-02-19,10355035.06,8202377.07,2152657.99
2022-02-21,6372057.36,7154070.74,-782013.38
2022-02-22,9999534.89,8031773.58,1967761.32
2022-02-23,10109043.48,7973627.46,2135416.02
2022-02-24,10591315.05,8607188.12,1984126.93
2022-02-25,9545752.19,7433322.37,2112429.82
2022-02-26,6364193.14,7242241.44,-878048.30
2022-02-28,10578248.77,8548954.41,2029294.36
2022-03-01,9560338.88,7512024.89,2048313.99
2022-03-02,6317169.22,7234006.19,-916836.97
2022-03-03,6166154.44,6930199.48,-764045.04
2022-03-04,10909115.21,8823893.56,2085221.64
2022-03-05,9801102.68,7706375.08,2094727.61
2022-03-07,10989801.61,8736241.94,2253559.67
2022-03-08,7035360.51,8020359.95,-984999.44
2022-03-09,5003879.07,5652316.18,-648437.10
2022-03-10,9781710.15,7893322.55,1888387.60
2022-03-11,10909917.10,8635127.93,2274789.17
2022-03-12,7020552.10,7954580.75,-934028.65
2022-03-14,9459910.26,7606292.66,1853617.60
2022-03-15,10651996.32,8402383.56,2249612.76
2022-03-16,8876879.28,7080099.81,1796779.46
2022-03-17,11245577.98,8960106.68,2285471.29
2022-03-18,6833752.61,7800591.77,-966839.16
2022-03-19,5633877.18,6340462.73,-706585.55
2022-03-21,11238894.24,8921821.70,2317072.54
2022-03-22,6760093.95,7671462.19,-911368.24
2022-03-23,5739802.34,6499127.41,-759325.07
2022-03-24,9216677.73,7395179.71,1821498.03
2022-03-25,11484274.26,9127263.85,2357010.41
2022-03-26,9834417.82,7736038.27,2098379.55
2022-03-28,5861702.72,6593021.32,-731318.60
2022-03-29,6158937.63,7068141.93,-909204.30
2022-03-30,9819915.95,7683769.57,2136146.38
2022-03-31,10899530.60,8864822.47,2034708.13
2022-04-01,5963043.30,6738725.74,-775682.44
2022-04-02,6081383.40,6926818.61,-845435.21
2022-04-04,10629202.33,8620308.24,2008894.08
2022-04-05,10142755.94,8003752.36,2139003.58
2022-04-06,9953214.43,8016854.39,1936360.04
2022-04-07,6586951.11,7381356.93,-794405.81
2022-04-08,5911179.61,6796311.85,-885132.25
2022-04-09,10058748.29,7890446.42,2168301.86
2022-04-11,6630946.29,7466886.59,-835940.30
2022-04-12,5888768.57,6716541.84,-827773.27
2022-04-13,10367238.89,8149500.93,2217737.96
2022-04-14,10304642.04,8336784.40,1967857.64
2022-04-15,11526782.67,9159055.48,2367727.19
2022-04-16,9178752.62,7381064.58,1797688.04
2022-04-18,6591580.48,7495265.70,-903685.22
2022-04-19,11541030.73,9232874.46,2308156.27
2022-04-20,9161126.67,7313326.54,1847800.13
2022-04-21,5485544.56,6184310.60,-698766.04
2022-04-22,6540738.48,7473170.20,-932431.71
2022-04-23,11212613.91,8929387.41,2283226.50
2022-04-25,10695076.40,8433863.92,2261212.48
2022-04-26,9422502.72,7592665.67,1829837.05
2022-04-27,5251302.52,5957918.84,-706616.31
2022-04-28,7262449.19,8224280.85,-961831.66
2022-04-29,10636330.83,8441694.59,2194636.24
2022-04-30,9473113.80,7583256.96,1889856.84
2022-05-02,7270243.91,8268691.93,-998448.02
2022-05-03,10956066.02,8705390.97,2250675.05
2022-05-04,9714391.52,7779407.08,1934984.44
2022-05-05,6541806.30,7466390.93,-924584.63
2022-05-06,5486242.85,6178847.90,-692605.05
2022-05-07,9162847.62,7307216.92,1855630.70
2022-05-09,6582224.57,7471267.91,-889043.34
2022-05-10,5428184.17,6141260.75,-713076.58
2022-05-11,9164710.87,7357322.69,1807388.18
2022-05-12,11516572.24,9135024.15,2381548.08
2022-05-13,6791789.20,7707581.44,-915792.24
2022-05-14,5689691.82,6434000.76,-744308.94
2022-05-16,5242731.27,5913117.82,-670386.55
2022-05-17,9475038.93,7577106.38,1897932.55
2022-05-18,10638018.95,8433864.81,2204154.14
2022-05-19,7252860.40,8199255.16,-946394.76
2022-05-20,5238489.57,5933432.85,-694943.27
2022-05-21,9408729.82,7568820.40,1839909.41
2022-05-23,7051681.14,7989880.93,-938199.80
2022-05-24,5004852.53,5683296.87,-678444.34
2022-05-25,10300483.57,8347523.35,1952960.22
2022-05-26,10373044.75,8142646.16,2230398.59
2022-05-27,5707481.60,6520139.48,-812657.88
2022-05-28,6344739.43,7144287.12,-799547.69
2022-05-30,10383843.30,8210028.48,2173814.82
2022-05-31,5658350.96,6496458.99,-838108.02
2022-06-01,6392300.11,7161937.42,-769637.31
2022-06-02,10038251.22,8070518.04,1967733.18
2022-06-03,10076456.98,7951020.87,2125436.11
2022-06-04,10551934.73,8567359.86,1984574.87
2022-06-06,6334007.25,7204020.00,-870012.75
2022-06-07,6139668.28,6920868.85,-781200.57
2022-06-08,10605820.32,8556939.95,2048880.36
2022-06-09,9520033.67,7460783.70,2059249.97
2022-06-10,6338694.54,7241590.30,-902895.76
2022-06-11,6128426.63,6875439.10,-747012.47
2022-06-13,9837579.97,7743556.61,2094023.37
2022-06-14,9700050.40,7787031.11,1913019.30
2022-06-15,10951562.78,8696818.92,2254743.86
2022-06-16,7062546.59,8044251.70,-981705.11
2022-06-17,4974331.81,5616046.74,-641714.93
2022-06-18,9737785.40,7839877.43,1897907.97
2022-06-20,6984645.19,7898760.34,-914115.16
2022-06-21,5073509.60,5756412.16,-682902.55
2022-06-22,9497475.61,7643893.92,1853581.69
2022-06-23,10618573.95,8379184.29,2239389.66
2022-06-24,8839870.37,7043585.41,1796284.96
2022-06-25,11280041.60,8984061.48,2295980.12
2022-06-27,5658709.77,6363230.61,-704520.84
2022-06-28,8947076.76,7154214.42,1792862.34
2022-06-29,11196036.31,8866183.82,2329852.49
2022-06-30,6782548.10,7679367.33,-896819.23
2022-07-01,5702774.82,6445434.17,-742659.35
2022-07-02,9185443.67,7372933.77,1812509.91
2022-07-04,9862333.69,7743402.58,2118931.11
2022-07-05,10815736.95,8752701.07,2063035.88
2022-07-06,5881095.66,6600905.20,-719809.54
2022-07-07,6125141.99,7015322.39,-890180.41
2022-07-08,9783446.18,7646783.46,2136662.72
2022-07-09,10933656.19,8889206.90,2044449.29
2022-07-11,6106646.13,6949221.39,-842575.26
2022-07-12,9543736.43,7454030.55,2089705.89
2022-07-13,10601514.95,8612240.21,1989274.74
2022-07-14,10101884.65,7951002.51,2150882.14
2022-07-15,9979496.28,8024492.79,1955003.49
2022-07-16,6547941.77,7324786.13,-776844.36
2022-07-18,10091410.55,7913031.19,2178379.36
2022-07-19,10024021.32,8094243.09,1929778.23
2022-07-20,6657607.84,7491023.24,-833415.39
2022-07-21,5859585.56,6679626.81,-820041.25
2022-07-22,10338480.73,8141821.75,2196658.97
2022-07-23,10349644.90,8391919.52,1957725.38
2022-07-25,9135333.98,7329063.75,1806270.23
2022-07-26,5459476.54,6173540.39,-714063.85
2022-07-27,6556902.16,7441200.79,-884298.63
2022-07-28,11502003.63,9192391.79,2309611.84
2022-07-29,9192228.56,7335422.32,1856806.24
2022-07-30,5454942.18,6146679.00,-691736.82
2022-08-01,11255492.34,8985286.10,2270206.24
2022-08-02,8898994.98,7089100.36,1809894.62
2022-08-03,10653115.80,8379733.06,2273382.74
2022-08-04,9448273.80,7600293.36,1847980.45
2022-08-05,5215218.40,5906037.53,-690819.13
2022-08-06,7285805.18,8232226.28,-946421.10
2022-08-08,9435486.21,7545744.81,1889741.40
2022-08-09,5266006.92,5940458.95,-674452.04
2022-08-10,7238291.70,8228141.67,-989849.97
2022-08-11,10926490.55,8697578.81,2228911.74
2022-08-12,9758501.16,7832724.01,1925777.15
2022-08-13,6572309.25,7505129.77,-932820.51
2022-08-15,9200182.19,7344227.85,1855954.35
2022-08-16,11508042.16,9200367.11,2307675.04
2022-08-17,6560004.11,7463415.98,-903411.88
2022-08-18,5464865.01,6194104.79,-729239.78
2022-08-19,9139688.94,7349991.43,1789697.50
2022-08-20,11559772.39,9191505.37,2368267.02
2022-08-22,5658628.50,6395675.88,-737047.37
2022-08-23,7243710.30,8237113.27,-993402.97
2022-08-24,5272733.53,5950010.54,-677277.02
2022-08-25,9443187.13,7554490.77,1888696.36
2022-08-26,10675805.51,8472671.79,2203133.72
2022-08-27,7288984.38,8255801.83,-966817.45
2022-08-29,9452433.72,7621543.74,1830889.98
2022-08-30,10655595.67,8402996.80,2252598.87
2022-08-31,7020231.82,7950049.07,-929817.26
2022-09-01,5028560.00,5705365.77,-676805.77
2022-09-02,10309785.92,8338252.26,1971533.66
2022-09-03,10371034.18,8149482.73,2221551.45
2022-09-05,6419965.79,7227670.71,-807704.92
2022-09-06,10271678.49,8283640.48,1988038.01
2022-09-07,10385241.50,8203062.69,2182178.81
2022-09-08,5720805.79,6577098.21,-856292.42
2022-09-09,6316837.10,7078823.12,-761986.03
2022-09-10,9958106.70,8018225.48,1939881.22
2022-09-12,10634260.62,8621661.26,2012599.36
2022-09-13,9507189.95,7403120.81,2104069.15
2022-09-14,6325061.11,7182007.00,-856945.90
2022-09-15,6155851.38,6939944.59,-784093.21
2022-09-16,10522881.50,8502564.24,2020317.26
2022-09-17,9589905.14,7513076.68,2076828.46
2022-09-19,6111633.97,6855982.91,-744348.94
2022-09-20,10867080.09,8810658.71,2056421.38
2022-09-21,9838082.38,7736017.50,2102064.88
2022-09-22,9709378.63,7777969.97,1931408.66
2022-09-23,10952167.13,8705409.45,2246757.68
2022-09-24,6998282.54,7961222.61,-962940.07
2022-09-26,9728700.45,7849007.35,1879693.10
2022-09-27,10939441.92,8634481.65,2304960.27
2022-09-28,7049527.15,7981811.32,-932284.17
2022-09-29,5001846.44,5675990.79,-674144.35
2022-09-30,9417740.42,7591321.41,1826419.01
2022-10-01,10691094.33,8433842.85,2257251.48
2022-10-03,11208578.18,8929370.08,2279208.11
2022-10-04,6796099.18,7740860.72,-944761.54
2022-10-05,5675513.48,6382852.87,-707339.39
2022-10-06,8868531.45,7102869.76,1765661.69
2022-10-07,11267854.39,8920664.71,2347189.68
2022-10-08,6789701.47,7699723.56,-910022.09
2022-10-10,9173817.90,7379586.64,1794231.25
2022-10-11,11522830.70,9159131.92,2363698.77
2022-10-12,9796341.20,7705453.18,2090888.01
2022-10-13,10904992.18,8823421.41,2081570.77
2022-10-14,5904197.02,6636153.79,-731956.77
2022-10-15,6120435.06,7008101.47,-887666.41
2022-10-17,10844676.77,8818240.12,2026436.66
2022-10-18,5908916.79,6664656.72,-755739.94
2022-10-19,6111896.49,6956709.11,-844812.63
2022-10-20,9540922.23,7432376.69,2108545.53
2022-10-21,10587429.56,8606799.07,1980630.49
2022-10-22,10104108.13,7972625.15,2131482.98
2022-10-24,6630094.10,7424581.23,-794487.13
2022-10-25,5873303.74,6737331.86,-864028.12
2022-10-26,10089466.11,7891443.58,2198022.54
2022-10-27,10008466.44,8087574.70,1920891.74
2022-10-28,6576109.84,7391326.21,-815216.37
2022-10-29,5918709.00,6745876.83,-827167.83
2022-10-31,10263487.02,8323430.50,1940056.52
2022-11-01,11489418.20,9128240.93,2361177.27
2022-11-02,9220500.25,7395676.77,1824823.48
2022-11-03,5482313.70,6208627.64,-726313.93
2022-11-04,6553415.25,7435767.42,-882352.17
2022-11-05,11569575.85,9231402.81,2338173.04
2022-11-07,5431820.45,6111721.82,-679901.37
2022-11-08,6570065.61,7501704.89,-931639.27
2022-11-09,11250791.13,8961110.83,2289680.30
2022-11-10,8880465.06,7080517.51,1799947.55
2022-11-11,10657054.94,8403383.58,2253671.36
2022-11-12,9463630.10,7606691.31,1856938.78
2022-11-14,7224878.64,8164936.11,-940057.46
2022-11-15,10665449.56,8441194.97,2224254.58
2022-11-16,9419469.67,7539132.27,1880337.40
2022-11-17,5187425.11,5844975.03,-657549.91
2022-11-18,7298933.18,8295730.99,-996797.81
2022-11-19,10994790.44,8737162.43,2257628.01
2022-11-21,6580283.96,7526798.12,-946514.17
2022-11-22,5443937.97,6135522.31,-691584.34
2022-11-23,9119538.39,7291534.62,1828003.77
2022-11-24,11581059.56,9256657.75,2324401.81
2022-11-25,6551681.44,7441825.27,-890143.83
2022-11-26,5482174.51,6214704.83,-732530.32
2022-11-28,11486418.44,9135373.07,2351045.37
2022-11-29,6753669.24,7648050.78,-894381.54
2022-11-30,5730865.05,6476161.55,-745296.50
2022-12-01,7309310.23,8321807.65,-1012497.42
2022-12-02,5199563.82,5868523.87,-668960.06
2022-12-03,9432533.92,7562172.13,1870361.78
2022-12-05,7222784.68,8171034.27,-948249.59
2022-12-06,5293295.12,6007702.94,-714407.82
2022-12-07,9462861.57,7613853.57,1849008.01
2022-12-08,10654208.58,8410199.90,2244008.67
2022-12-09,7014061.78,7930707.72,-916645.94
2022-12-10,5046870.86,5727210.18,-680339.32
2022-12-12,10342370.46,8141861.83,2200508.63
2022-12-13,5677605.38,6490612.70,-813007.32
2022-12-14,6399504.48,7219612.66,-820108.18
2022-12-15,10238648.64,8260082.09,1978566.54
2022-12-16,10422551.67,8241364.93,2181186.74
2022-12-17,5696281.93,6555213.97,-858932.04
2022-12-19,9984622.15,8025989.43,1958632.71
2022-12-20,10105592.98,7950960.33,2154632.65
2022-12-21,10606715.26,8613700.18,1993015.08
2022-12-22,9547388.37,7454047.40,2093340.97
2022-12-23,6303535.15,7174337.15,-870802.00
2022-12-24,6193746.72,6995190.38,-801443.66
2022-12-26,9558167.02,7491143.63,2067023.39
2022-12-27,6377261.98,7301838.18,-924576.21
2022-12-28,6085880.04,6832530.18,-746650.14
2022-12-29,10820812.35,8754077.66,2066734.69
2022-12-30,9866167.34,7743443.52,2122723.82
2022-12-31,9753633.36,7831392.61,1922240.76
2023-01-02,7033905.19,8017002.51,-983097.32
2023-01-03,5028647.35,5688968.48,-660321.13
2023-01-04,9696618.82,7826089.29,1870529.52
2023-01-05,10977512.74,8673644.32,2303868.41
2023-01-06,7022287.19,7957894.89,-935607.70
2023-01-07,5031613.07,5712686.41,-681073.34
2023-01-09,10649305.85,8379772.39,2269533.45
2023-01-10,8894164.87,7087669.40,1806495.47
2023-01-11,11251547.94,8985328.34,2266219.60
2023-01-12,6773643.58,7733039.37,-959395.79
2023-01-13,5712375.22,6436063.03,-723687.82
2023-01-14,8905261.34,7139348.87,1765912.47
2023-01-16,6820760.48,7739059.93,-918299.44
2023-01-17,5661587.04,6403202.53,-741615.50
2023-01-18,9130629.78,7327712.71,1802917.07
2023-01-19,11553415.38,9167200.48,2386214.90
2023-01-20,9832710.94,7742575.62,2090135.32
2023-01-21,10871162.66,8799299.26,2071863.41
2023-01-23,6094965.33,6985382.63,-890417.30
2023-01-24,9821962.99,7677241.43,2144721.56
2023-01-25,10890752.58,8874946.06,2015806.53
2023-01-26,5889679.94,6657036.32,-767356.38
2023-01-27,6145708.16,7009221.45,-863513.29
2023-01-28,9572733.41,7454285.95,2118447.47
2023-01-30,10071628.62,7950077.14,2121551.48
2023-01-31,10034281.41,8070040.58,1964240.84
2023-02-01,6603224.76,7400239.94,-797015.18
2023-02-02,5902534.45,6774503.76,-871969.31
2023-02-03,10130493.25,7943997.15,2186496.10
2023-02-04,9981835.98,8079730.23,1902105.75
2023-02-06,5898016.32,6738591.58,-840575.26
2023-02-07,10368020.50,8141665.64,2226354.87
2023-02-08,10296652.75,8347142.98,1949509.77
2023-02-09,11528539.78,9168581.64,2359958.14
2023-02-10,9189107.95,7373324.31,1815783.64
2023-02-11,5512760.60,6246230.57,-733469.96
2023-02-13,11538940.77,9223365.67,2315575.11
2023-02-14,9150145.59,7320765.88,1829379.71
2023-02-15,5413355.45,6104078.20,-690722.76
2023-02-16,6604725.85,7556075.44,-951349.60
2023-02-17,11285097.50,8985004.36,2300093.14
2023-02-18,8843673.85,7044129.47,1799544.38
2023-02-20,9501353.38,7644398.81,1856954.57
2023-02-21,5269131.50,5979252.73,-710121.23
2023-02-22,7256788.38,8205234.60,-948446.22
2023-02-23,10707255.96,8495524.30,2211731.66
2023-02-24,9394045.23,7531708.75,1862336.48
2023-02-25,5223721.81,5896831.58,-673109.77
2023-02-27,10956708.52,8697800.34,2258908.18
2023-02-28,9703788.41,7787442.62,1916345.79
2023-03-01,6602407.78,7534446.36,-932038.59
2023-03-02,5407300.50,6083045.18,-675744.68
2023-03-03,9144737.90,7299013.10,1845724.80
2023-03-04,11537875.97,9199985.13,2337890.84
2023-03-06,5506826.76,6237445.91,-730619.15
2023-03-07,9182539.27,7365602.66,1816936.60
2023-03-08,11521111.05,9159517.21,2361593.84
2023-03-09,6789073.40,7703030.08,-913956.68
2023-03-10,5711665.82,6468363.97,-756698.15
2023-03-11,7273333.69,8265171.56,-991837.87
2023-03-13,9388614.39,7509585.62,1879028.77
2023-03-14,10706045.15,8473131.64,2232913.51
2023-03-15,7250471.55,8195353.50,-944881.95
2023-03-16,5263192.62,5970500.27,-707307.65
2023-03-17,9494478.05,7636379.77,1858098.28
2023-03-18,10616463.21,8371534.00,2244929.21
2023-03-20,5082491.82,5778482.98,-695991.16
2023-03-21,10327297.56,8321946.36,2005351.20
2023-03-22,10357825.14,8195675.85,2162149.29
2023-03-23,5692917.85,6542083.50,-849165.65
2023-03-24,6372275.84,7147453.61,-775177.77
2023-03-25,10266634.13,8331381.84,1935252.30
2023-03-27,5681241.10,6503663.29,-822422.19
2023-03-28,6376998.27,7190983.47,-813985.20
2023-03-29,10011365.85,8095241.87,1916123.98
2023-03-30,10091606.03,7898948.31,2192657.72
2023-03-31,10579218.65,8541390.81,2037827.85
2023-04-01,9562915.28,7505623.66,2057291.62
2023-04-03,6166356.99,6923701.33,-757344.34
2023-04-04,10590394.52,8614773.72,1975620.80
2023-04-05,9543113.99,7439706.83,2103407.16
2023-04-06,6362310.01,7247995.42,-885685.41
2023-04-07,6113595.70,6903657.87,-790062.17
2023-04-08,10847770.65,8826362.66,2021407.99
2023-04-10,9774940.74,7885259.62,1889681.12
2023-04-11,10902709.68,8626330.54,2276379.14
2023-04-12,7014223.70,7944685.66,-930461.96
2023-04-13,5049820.83,5740323.77,-690502.94
2023-04-14,9674757.04,7772196.34,1902560.70
2023-04-15,10996889.03,8745051.16,2251837.87
2023-04-17,5009882.99,5661029.91,-651146.91
2023-04-18,9422655.42,7546725.88,1875929.54
2023-04-19,10667499.97,8448954.27,2218545.70
2023-04-20,8915606.10,7139191.78,1776414.32
2023-04-21,11231651.30,8912893.65,2318757.65
2023-04-22,6753864.20,7661711.05,-907846.85
2023-04-24,8883578.80,7087849.28,1795729.53
2023-04-25,11252756.43,8969024.41,2283732.02
2023-04-26,6839926.14,7810367.14,-970441.00
2023-04-27,5639996.38,6349465.97,-709469.59
2023-04-28,9109775.65,7276384.34,1833391.31
2023-04-29,11571753.93,9239555.97,2332197.95
2023-05-01,10897356.82,8871530.17,2025826.64
2023-05-02,5961993.65,6744175.00,-782181.35
2023-05-03,6080487.21,6933365.41,-852878.20
2023-05-04,9836035.99,7728588.84,2107447.15
2023-05-05,10863893.77,8802494.72,2061399.05
2023-05-06,5862682.16,6587650.36,-724968.19
2023-05-08,9587801.09,7505754.52,2082046.58
2023-05-09,10519964.24,8494717.66,2025246.57
2023-05-10,10057158.40,7897955.79,2159202.62
2023-05-11,10060644.11,8139470.96,1921173.16
2023-05-12,6629685.30,7472621.91,-842936.61
2023-05-13,5887942.19,6722994.67,-835052.49
2023-05-15,9955107.11,8010516.62,1944590.48
2023-05-16,6588099.41,7375645.09,-787545.68
2023-05-17,5912102.59,6789824.10,-877721.50
2023-05-18,10383273.28,8195491.46,2187781.82
2023-05-19,10268564.09,8275757.40,1992806.69
2023-05-20,11547179.30,9240939.51,2306239.79
2023-05-22,5492425.37,6194132.70,-701707.34
2023-05-23,6546009.79,7481869.30,-935859.51
2023-05-24,11520694.46,9151060.51,2369633.95
2023-05-25,9170920.01,7372246.62,1798673.39
2023-05-26,5434231.54,6156275.71,-722044.17
2023-05-27,6586352.95,7486616.59,-900263.64
2023-05-29,8865383.41,7095488.98,1769894.43
2023-05-30,10642292.60,8449429.36,2192863.24
2023-05-31,9480973.97,7592135.13,1888838.84
2023-06-01,5248637.13,5927825.14,-679188.01
2023-06-02,7275640.99,8277710.38,-1002069.39
2023-06-03,10689092.76,8426165.56,2262927.20
2023-06-05,5244449.31,5948153.75,-703704.44
2023-06-06,7257049.69,8215316.28,-958266.59
2023-06-07,10937245.20,8626596.63,2310648.58
2023-06-08,9725735.13,7841378.86,1884356.27
2023-06-09,6587400.65,7479849.06,-892448.40
2023-06-10,5435068.27,6151075.45,-716007.18
2023-06-12,11522734.58,9143075.22,2379659.36
2023-06-13,6536587.69,7457760.85,-921173.16
2023-06-14,5479411.82,6169093.68,-689681.86
2023-06-15,9155023.32,7298431.38,1856591.94
2023-06-16,11536754.64,9216599.47,2320155.17
2023-06-17,6803494.81,7757462.26,-953967.45
2023-06-19,7258205.44,8208148.82,-949943.38
2023-06-20,5245292.85,5943130.18,-697837.33
2023-06-21,9416654.70,7577786.19,1838868.51
2023-06-22,10690826.84,8418419.92,2272406.92
2023-06-23,7265899.66,8252332.68,-986433.03
2023-06-24,5235943.86,5903482.14,-667538.28
2023-06-26,10631984.13,8426076.23,2205907.91
2023-06-27,7005681.05,7977935.06,-972254.02
2023-06-28,5055949.19,5712981.17,-657031.98
2023-06-29,10288210.18,8282699.78,2005510.40
2023-06-30,10390942.49,8218682.12,2172260.37
2023-07-01,5664186.92,6505575.84,-841388.92
2023-07-03,10293497.40,8339170.27,1954327.13
2023-07-04,10365956.06,8134062.99,2231893.06
2023-07-05,5701646.51,6511057.55,-809411.04
2023-07-06,6338553.77,7135011.19,-796457.42
2023-07-07,9978933.61,8072054.09,1906879.52
2023-07-08,10128359.95,7936485.62,2191874.33
2023-07-10,9526966.80,7469066.09,2057900.71
2023-07-11,6344752.92,7251088.18,-906335.26
2023-07-12,6134542.05,6884558.65,-750016.61
2023-07-13,10544869.73,8558907.46,1985962.27
2023-07-14,9570533.88,7446934.95,2123598.93
2023-07-15,6328019.62,7194608.29,-866588.67
2023-07-17,10887667.95,8866817.57,2020850.38
2023-07-18,9819955.79,7669898.42,2150057.37
2023-07-19,9736868.18,7847043.95,1889824.23
2023-07-20,10936514.04,8649803.59,2286710.45
2023-07-21,6982731.13,7904854.96,-922123.83
2023-07-22,5073582.52,5762394.57,-688812.06
2023-07-24,10954611.63,8689948.44,2264663.19
2023-07-25,7064587.71,8038103.21,-973515.50
2023-07-26,4974149.43,5610127.11,-635977.68
2023-07-27,9390856.05,7524106.48,1866749.57
2023-07-28,10705212.52,8487758.65,2217453.87
2023-07-29,8946334.54,7161047.61,1785286.94
2023-07-31,6780660.09,7685359.08,-904698.99
2023-08-01,5702734.58,6451775.05,-749040.47
2023-08-02,8840562.40,7036833.69,1803728.71
2023-08-03,11283126.43,8977068.70,2306057.72
2023-08-04,6804856.77,7755304.56,-950447.79
2023-08-05,5658706.74,6356950.32,-698243.59
2023-08-07,11536761.99,9215203.32,2321558.66
2023-08-08,9777532.21,7639338.50,2138193.71
2023-08-09,10925435.65,8879650.72,2045784.93
2023-08-10,5924773.65,6689987.61,-765213.96
2023-08-11,6101516.89,6940823.58,-839306.69
2023-08-12,9868212.87,7750864.32,2117348.55
2023-08-14,5888114.57,6610929.23,-722814.66
2023-08-15,6130213.98,7023718.53,-893504.55
2023-08-16,9560264.49,7498445.04,2061819.45
2023-08-17,10565466.77,8550316.75,2015150.02
2023-08-18,10085407.05,7905463.99,2179943.06
2023-08-19,10016034.18,8085068.26,1930965.93
2023-08-21,5854485.04,6671336.81,-816851.77
2023-08-22,10107772.25,7958551.64,2149220.61
2023-08-23,9987617.74,8033689.19,1953928.55
2023-08-24,6555169.06,7335164.95,-779995.89
2023-08-25,5937136.77,6812147.09,-875010.33
2023-08-26,10424521.92,8248972.56,2175549.35
2023-08-28,11503933.93,9184325.37,2319608.56
2023-08-29,9194104.75,7329434.81,1864669.94
2023-08-30,5455798.44,6141443.37,-685644.93
2023-08-31,6568073.81,7489681.52,-921607.70
2023-09-01,11555549.62,9175262.60,2380287.02
2023-09-02,9133536.76,7335045.49,1798491.28
2023-09-04,6555916.69,7448066.92,-892150.22
2023-09-05,11235531.81,8904737.41,2330794.40
2023-09-06,8908412.75,7146766.08,1761646.68
2023-09-07,10671499.22,8457191.97,2214307.25
2023-09-08,9437384.34,7539657.62,1897726.72
2023-09-09,5266782.40,5935300.24,-668517.83
2023-09-11,10651313.47,8387443.32,2263870.15
2023-09-12,9446370.24,7606386.35,1839983.89
2023-09-13,5214458.74,5911170.01,-696711.27
2023-09-14,7284696.27,8239477.20,-954780.93
2023-09-15,10979710.23,8681566.18,2298144.05
2023-09-16,9699576.22,7833696.85,1865879.37
2023-09-18,5465725.48,6188890.07,-723164.59
2023-09-19,9141423.00,7343944.56,1797478.44
2023-09-20,11561693.70,9183357.82,2378335.87
2023-09-21,6571308.00,7511968.60,-940660.60
2023-09-22,5460936.34,6161660.78,-700724.44
2023-09-23,9198370.78,7350281.05,1848089.74
2023-09-25,6772601.22,7718221.45,-945620.23
2023-09-26,5710261.53,6422998.79,-712737.26
2023-09-27,7290155.29,8248605.03,-958449.74
2023-09-28,5221177.79,5920775.31,-699597.52
2023-09-29,9454272.45,7615384.20,1838888.25
2023-09-30,10657330.45,8395217.93,2262112.52
2023-10-02,5271900.87,5955119.26,-683218.39
2023-10-03,9441354.41,7560643.81,1880710.60
2023-10-04,10674048.81,8480462.25,2193586.55
2023-10-05,7032823.90,8001827.64,-969003.74
2023-10-06,5026456.14,5676713.52,-650257.38
2023-10-07,10056986.90,8117656.07,1939330.83
2023-10-09,5884233.57,6701421.89,-817188.32
2023-10-10,6624516.73,7450081.72,-825564.99
2023-10-11,9946654.50,8001166.46,1945488.04
2023-10-12,10138433.93,7988634.66,2149799.27
2023-10-13,5907375.41,6781958.05,-874582.64
2023-10-14,6581154.42,7365609.54,-784455.11
