# Sample Bank EOD ladder — liquid-asset book (SECURITY_HOLDING + INTERBANK_PLACEMENT, API_PUSH source) as at close of business 2026-06-26 (Friday); push with as_of_date=2026-06-26. One rung of the daily position ladder BSD1 reads; the deposit and loan sub-ledgers are not in this file.
source_reference,position_type,currency,balance,notional,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,next_repricing_date,interest_rate,rate_type,attributes.balance_ghs,attributes.branch_id,attributes.months_on_book,attributes.isin
SECURITY.POSITION/3006392,SECURITY_HOLDING,GHS,243920.06,243920.06,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-01-31,2029-01-04,2029-01-04,0.2238,FIXED,243920.06,BR-001,5,GHGGB6779009
SECURITY.POSITION/3006393,SECURITY_HOLDING,GHS,151090.41,151090.41,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-05-09,2029-04-13,2029-04-13,0.2206,FIXED,151090.41,BR-001,5,GHGGB5491548
SECURITY.POSITION/3006394,SECURITY_HOLDING,GHS,112420.35,112420.35,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-28,2027-11-02,2027-11-02,0.2238,FIXED,112420.35,BR-001,5,GHGGB3842551
SECURITY.POSITION/3006395,SECURITY_HOLDING,GHS,97254.49,97254.49,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-02-20,2027-01-25,2027-01-25,0.2282,FIXED,97254.49,BR-001,5,GHGGB3285973
SECURITY.POSITION/3006396,SECURITY_HOLDING,GHS,27039.39,27039.39,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-03-31,2029-03-05,2029-03-05,0.2209,FIXED,27039.39,BR-001,5,GHGGB4455990
SECURITY.POSITION/3006397,SECURITY_HOLDING,GHS,29518.48,29518.48,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-09-30,2029-09-04,2029-09-04,0.2273,FIXED,29518.48,BR-001,5,GHGGB9751714
SECURITY.POSITION/3006398,SECURITY_HOLDING,GHS,162127.20,162127.20,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-09-17,2027-07-27,2027-07-27,0.2399,FIXED,162127.20,BR-001,5,GHGGB7368792
SECURITY.POSITION/3006399,SECURITY_HOLDING,GHS,296338.01,296338.01,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-07-05,2033-05-13,2033-05-13,0.2449,FIXED,296338.01,BR-001,5,GHGGB7505879
SECURITY.POSITION/3006400,SECURITY_HOLDING,GHS,67164.51,67164.51,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-04-22,2027-03-01,2027-03-01,0.2389,FIXED,67164.51,BR-001,5,GHGGB9135147
SECURITY.POSITION/3006401,SECURITY_HOLDING,GHS,283723.23,283723.23,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-17,2028-06-25,2028-06-25,0.238,FIXED,283723.23,BR-001,5,GHGGB9505257
SECURITY.POSITION/3006402,SECURITY_HOLDING,GHS,326152.74,326152.74,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-11-19,2028-09-27,2028-09-27,0.2317,FIXED,326152.74,BR-001,5,GHGGB5489954
SECURITY.POSITION/3006403,SECURITY_HOLDING,GHS,299933.73,299933.73,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-04-28,2030-03-07,2030-03-07,0.2406,FIXED,299933.73,BR-001,5,GHGGB9597023
SECURITY.POSITION/3006404,SECURITY_HOLDING,GHS,256528.45,256528.45,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-10-18,2028-08-26,2028-08-26,0.2387,FIXED,256528.45,BR-001,5,GHGGB2746172
SECURITY.POSITION/3006421,SECURITY_HOLDING,GHS,1080178.62,1080178.62,SBL-SOV-017052,SEC.TBILL.364,1203,2025-09-02,2026-08-28,2026-08-28,0.1793,FIXED,1080178.62,BR-001,4,GHGGB8840166
SECURITY.POSITION/3006422,SECURITY_HOLDING,GHS,2608025.46,2608025.46,SBL-SOV-017052,SEC.TBILL.364,1203,2026-01-23,2027-01-18,2027-01-18,0.173,FIXED,2608025.46,BR-001,4,GHGGB8308593
SECURITY.POSITION/3006423,SECURITY_HOLDING,GHS,949244.27,949244.27,SBL-SOV-017052,SEC.TBILL.364,1203,2025-11-11,2026-11-06,2026-11-06,0.1763,FIXED,949244.27,BR-001,4,GHGGB4941980
SECURITY.POSITION/3006424,SECURITY_HOLDING,GHS,968119.22,968119.22,SBL-SOV-017052,SEC.TBILL.364,1203,2025-08-30,2026-08-25,2026-08-25,0.1803,FIXED,968119.22,BR-001,4,GHGGB8046919
SECURITY.POSITION/3006425,SECURITY_HOLDING,GHS,1809742.55,1809742.55,SBL-SOV-017052,SEC.TBILL.364,1203,2025-07-22,2026-07-17,2026-07-17,0.1799,FIXED,1809742.55,BR-001,4,GHGGB9945574
SECURITY.POSITION/3006427,SECURITY_HOLDING,GHS,1341911.96,1341911.96,SBL-SOV-017052,SEC.TBILL.364,1203,2025-11-01,2026-10-27,2026-10-27,0.1744,FIXED,1341911.96,BR-001,4,GHGGB4606168
SECURITY.POSITION/3006428,SECURITY_HOLDING,GHS,455885.33,455885.33,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-04-06,2027-03-27,2027-03-27,0.1944,FIXED,455885.33,BR-001,4,GHGGB4562605
SECURITY.POSITION/3006429,SECURITY_HOLDING,GHS,369310.78,369310.78,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-11-20,2026-11-10,2026-11-10,0.1929,FIXED,369310.78,BR-001,4,GHGGB7974503
SECURITY.POSITION/3006430,SECURITY_HOLDING,GHS,429800.44,429800.44,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-07-26,2027-07-16,2027-07-16,0.1936,FIXED,429800.44,BR-001,4,GHGGB2752763
SECURITY.POSITION/3006431,SECURITY_HOLDING,GHS,757686.58,757686.58,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-12-03,2027-11-23,2027-11-23,0.1952,FIXED,757686.58,BR-001,4,GHGGB4304843
SECURITY.POSITION/3006432,SECURITY_HOLDING,GHS,340840.14,340840.14,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-09-28,2027-09-18,2027-09-18,0.1943,FIXED,340840.14,BR-001,4,GHGGB9102053
SECURITY.POSITION/3006433,SECURITY_HOLDING,GHS,1322649.46,1322649.46,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-07-15,2027-07-05,2027-07-05,0.193,FIXED,1322649.46,BR-001,4,GHGGB6335158
SECURITY.POSITION/3006436,SECURITY_HOLDING,GHS,295387.23,295387.23,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-12-10,2026-11-30,2026-11-30,0.1933,FIXED,295387.23,BR-001,4,GHGGB4846921
SECURITY.POSITION/3006437,SECURITY_HOLDING,GHS,592936.26,592936.26,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-05-17,2027-05-07,2027-05-07,0.1981,FIXED,592936.26,BR-001,4,GHGGB6091177
SECURITY.POSITION/3006438,SECURITY_HOLDING,GHS,257961.16,257961.16,SBL-SOV-017052,SEC.BOND.2Y,1204,2026-01-17,2028-01-07,2028-01-07,0.1885,FIXED,257961.16,BR-001,4,GHGGB5888937
SECURITY.POSITION/3006440,SECURITY_HOLDING,GHS,310950.57,310950.57,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-10-31,2027-10-21,2027-10-21,0.198,FIXED,310950.57,BR-001,4,GHGGB8961509
SECURITY.POSITION/3006441,SECURITY_HOLDING,GHS,627085.60,627085.60,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-07-19,2028-06-22,2028-06-22,0.225,FIXED,627085.60,BR-001,4,GHGGB3704611
SECURITY.POSITION/3006442,SECURITY_HOLDING,GHS,198868.91,198868.91,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-11-07,2028-10-11,2028-10-11,0.2174,FIXED,198868.91,BR-001,4,GHGGB5074212
SECURITY.POSITION/3006443,SECURITY_HOLDING,GHS,313434.55,313434.55,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-12-06,2026-11-10,2026-11-10,0.2211,FIXED,313434.55,BR-001,4,GHGGB2505880
SECURITY.POSITION/3006444,SECURITY_HOLDING,GHS,1049495.22,1049495.22,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-11-24,2027-10-29,2027-10-29,0.2158,FIXED,1049495.22,BR-001,4,GHGGB4997022
SECURITY.POSITION/3006445,SECURITY_HOLDING,GHS,351597.82,351597.82,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-07-12,2029-06-16,2029-06-16,0.2179,FIXED,351597.82,BR-001,4,GHGGB6878261
SECURITY.POSITION/3006446,SECURITY_HOLDING,GHS,744185.52,744185.52,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-12-11,2028-11-14,2028-11-14,0.215,FIXED,744185.52,BR-001,4,GHGGB6562825
SECURITY.POSITION/3006447,SECURITY_HOLDING,GHS,1944438.97,1944438.97,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-09-01,2027-08-06,2027-08-06,0.2191,FIXED,1944438.97,BR-001,4,GHGGB4188211
SECURITY.POSITION/3006448,SECURITY_HOLDING,GHS,1992306.89,1992306.89,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-02-16,2028-01-21,2028-01-21,0.2206,FIXED,1992306.89,BR-001,4,GHGGB9552737
SECURITY.POSITION/3006449,SECURITY_HOLDING,GHS,438337.83,438337.83,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-09-14,2029-07-23,2029-07-23,0.2442,FIXED,438337.83,BR-001,4,GHGGB1898179
SECURITY.POSITION/3006450,SECURITY_HOLDING,GHS,1408911.61,1408911.61,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-09-05,2027-07-15,2027-07-15,0.2375,FIXED,1408911.61,BR-001,4,GHGGB8703774
SECURITY.POSITION/3006451,SECURITY_HOLDING,GHS,1080870.87,1080870.87,SBL-SOV-017052,SEC.BOND.10Y,1206,2022-12-17,2032-10-25,2032-10-25,0.2413,FIXED,1080870.87,BR-001,4,GHGGB3032722
SECURITY.POSITION/3006452,SECURITY_HOLDING,GHS,732928.62,732928.62,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-06-03,2030-04-12,2030-04-12,0.2338,FIXED,732928.62,BR-001,4,GHGGB9590148
SECURITY.POSITION/3006453,SECURITY_HOLDING,GHS,982382.36,982382.36,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-02-01,2028-12-10,2028-12-10,0.2421,FIXED,982382.36,BR-001,4,GHGGB3535816
SECURITY.POSITION/3006454,SECURITY_HOLDING,GHS,1279361.32,1279361.32,SBL-SOV-017052,SEC.BOND.10Y,1206,2024-12-01,2034-10-10,2034-10-10,0.2409,FIXED,1279361.32,BR-001,4,GHGGB4535413
SECURITY.POSITION/3006468,SECURITY_HOLDING,GHS,2275278.89,2275278.89,SBL-SOV-017052,SEC.TBILL.182,1202,2026-01-06,2026-07-05,2026-07-05,0.1753,FIXED,2275278.89,BR-001,3,GHGGB6917937
SECURITY.POSITION/3006470,SECURITY_HOLDING,GHS,337517.91,337517.91,SBL-SOV-017052,SEC.TBILL.182,1202,2026-02-16,2026-08-15,2026-08-15,0.1754,FIXED,337517.91,BR-001,3,GHGGB8019687
SECURITY.POSITION/3006473,SECURITY_HOLDING,GHS,2180086.59,2180086.59,SBL-SOV-017052,SEC.TBILL.182,1202,2026-03-03,2026-08-30,2026-08-30,0.1693,FIXED,2180086.59,BR-001,3,GHGGB5964145
SECURITY.POSITION/3006476,SECURITY_HOLDING,GHS,783989.78,783989.78,SBL-SOV-017052,SEC.TBILL.182,1202,2026-03-09,2026-09-05,2026-09-05,0.1765,FIXED,783989.78,BR-001,3,GHGGB7380934
SECURITY.POSITION/3006478,SECURITY_HOLDING,GHS,2779762.12,2779762.12,SBL-SOV-017052,SEC.TBILL.182,1202,2026-03-25,2026-09-21,2026-09-21,0.1737,FIXED,2779762.12,BR-001,3,GHGGB2899853
SECURITY.POSITION/3006480,SECURITY_HOLDING,GHS,5380787.60,5380787.60,SBL-SOV-017052,SEC.TBILL.364,1203,2026-02-27,2027-02-22,2027-02-22,0.1881,FIXED,5380787.60,BR-001,3,GHGGB1359294
SECURITY.POSITION/3006482,SECURITY_HOLDING,GHS,5415643.68,5415643.68,SBL-SOV-017052,SEC.TBILL.364,1203,2025-09-12,2026-09-07,2026-09-07,0.1875,FIXED,5415643.68,BR-001,3,GHGGB6326787
SECURITY.POSITION/3006483,SECURITY_HOLDING,GHS,4530665.03,4530665.03,SBL-SOV-017052,SEC.TBILL.364,1203,2025-09-06,2026-09-01,2026-09-01,0.1854,FIXED,4530665.03,BR-001,3,GHGGB1574430
SECURITY.POSITION/3006484,SECURITY_HOLDING,GHS,427110.07,427110.07,SBL-SOV-017052,SEC.TBILL.364,1203,2025-07-16,2026-07-11,2026-07-11,0.1879,FIXED,427110.07,BR-001,3,GHGGB9801952
SECURITY.POSITION/3006486,SECURITY_HOLDING,GHS,1004833.65,1004833.65,SBL-SOV-017052,SEC.TBILL.364,1203,2025-09-12,2026-09-07,2026-09-07,0.1805,FIXED,1004833.65,BR-001,3,GHGGB6063292
SECURITY.POSITION/3006487,SECURITY_HOLDING,GHS,1192879.25,1192879.25,SBL-SOV-017052,SEC.TBILL.364,1203,2025-11-14,2026-11-09,2026-11-09,0.1863,FIXED,1192879.25,BR-001,3,GHGGB7518759
SECURITY.POSITION/3006488,SECURITY_HOLDING,GHS,2748667.98,2748667.98,SBL-SOV-017052,SEC.TBILL.364,1203,2026-01-16,2027-01-11,2027-01-11,0.1881,FIXED,2748667.98,BR-001,3,GHGGB2510772
SECURITY.POSITION/3006489,SECURITY_HOLDING,GHS,647890.63,647890.63,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-07-09,2027-06-29,2027-06-29,0.1953,FIXED,647890.63,BR-001,3,GHGGB6281657
SECURITY.POSITION/3006490,SECURITY_HOLDING,GHS,1395036.13,1395036.13,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-11-05,2026-10-26,2026-10-26,0.1925,FIXED,1395036.13,BR-001,3,GHGGB5951256
SECURITY.POSITION/3006491,SECURITY_HOLDING,GHS,792614.08,792614.08,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-04-30,2027-04-20,2027-04-20,0.1948,FIXED,792614.08,BR-001,3,GHGGB8457038
SECURITY.POSITION/3006492,SECURITY_HOLDING,GHS,1025282.67,1025282.67,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-08-02,2027-07-23,2027-07-23,0.1888,FIXED,1025282.67,BR-001,3,GHGGB3892988
SECURITY.POSITION/3006493,SECURITY_HOLDING,GHS,495646.09,495646.09,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-07-20,2027-07-10,2027-07-10,0.1959,FIXED,495646.09,BR-001,3,GHGGB1867124
SECURITY.POSITION/3006494,SECURITY_HOLDING,GHS,835300.49,835300.49,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-10-01,2026-09-21,2026-09-21,0.1915,FIXED,835300.49,BR-001,3,GHGGB5302644
SECURITY.POSITION/3006495,SECURITY_HOLDING,GHS,28673.72,28673.72,SBL-SOV-017052,SEC.BOND.2Y,1204,2026-03-30,2028-03-19,2028-03-19,0.1946,FIXED,28673.72,BR-001,3,GHGGB2970414
SECURITY.POSITION/3006496,SECURITY_HOLDING,GHS,365364.62,365364.62,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-12-27,2026-12-17,2026-12-17,0.1979,FIXED,365364.62,BR-001,3,GHGGB8359700
SECURITY.POSITION/3006497,SECURITY_HOLDING,GHS,673173.06,673173.06,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-01-07,2026-12-12,2026-12-12,0.2229,FIXED,673173.06,BR-001,3,GHGGB1323658
SECURITY.POSITION/3006498,SECURITY_HOLDING,GHS,1692154.09,1692154.09,SBL-SOV-017052,SEC.BOND.5Y,1205,2024-02-15,2029-01-19,2029-01-19,0.2187,FIXED,1692154.09,BR-001,3,GHGGB8216733
SECURITY.POSITION/3006500,SECURITY_HOLDING,GHS,1200476.75,1200476.75,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-08-13,2028-07-17,2028-07-17,0.2187,FIXED,1200476.75,BR-001,3,GHGGB1038218
SECURITY.POSITION/3006501,SECURITY_HOLDING,GHS,688971.74,688971.74,SBL-SOV-017052,SEC.BOND.5Y,1205,2025-02-05,2030-01-10,2030-01-10,0.2232,FIXED,688971.74,BR-001,3,GHGGB5562215
SECURITY.POSITION/3006502,SECURITY_HOLDING,GHS,528227.68,528227.68,SBL-SOV-017052,SEC.BOND.5Y,1205,2021-09-25,2026-08-30,2026-08-30,0.2241,FIXED,528227.68,BR-001,3,GHGGB1191676
SECURITY.POSITION/3006503,SECURITY_HOLDING,GHS,311417.02,311417.02,SBL-SOV-017052,SEC.BOND.5Y,1205,2023-04-11,2028-03-15,2028-03-15,0.2218,FIXED,311417.02,BR-001,3,GHGGB2058830
SECURITY.POSITION/3006504,SECURITY_HOLDING,GHS,154835.02,154835.02,SBL-SOV-017052,SEC.BOND.10Y,1206,2025-04-17,2035-02-24,2035-02-24,0.2352,FIXED,154835.02,BR-001,3,GHGGB8791363
SECURITY.POSITION/3006505,SECURITY_HOLDING,GHS,223460.63,223460.63,SBL-SOV-017052,SEC.BOND.10Y,1206,2024-08-13,2034-06-22,2034-06-22,0.2342,FIXED,223460.63,BR-001,3,GHGGB1208849
SECURITY.POSITION/3006506,SECURITY_HOLDING,GHS,75344.81,75344.81,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-07-09,2029-05-17,2029-05-17,0.234,FIXED,75344.81,BR-001,3,GHGGB4317005
SECURITY.POSITION/3006507,SECURITY_HOLDING,GHS,245688.92,245688.92,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-09-15,2027-07-25,2027-07-25,0.2325,FIXED,245688.92,BR-001,3,GHGGB8540333
SECURITY.POSITION/3006509,SECURITY_HOLDING,GHS,125314.95,125314.95,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-08-25,2029-07-03,2029-07-03,0.2305,FIXED,125314.95,BR-001,3,GHGGB3007265
SECURITY.POSITION/3006510,SECURITY_HOLDING,GHS,331696.58,331696.58,SBL-SOV-017052,SEC.BOND.10Y,1206,2020-09-06,2030-07-16,2030-07-16,0.2366,FIXED,331696.58,BR-001,3,GHGGB4829549
SECURITY.POSITION/3006511,SECURITY_HOLDING,GHS,37463.60,37463.60,SBL-SOV-017052,SEC.BOND.10Y,1206,2023-11-27,2033-10-05,2033-10-05,0.2399,FIXED,37463.60,BR-001,3,GHGGB4872477
SECURITY.POSITION/3006512,SECURITY_HOLDING,GHS,175104.55,175104.55,SBL-SOV-017052,SEC.BOND.10Y,1206,2021-01-11,2030-11-20,2030-11-20,0.2351,FIXED,175104.55,BR-001,3,GHGGB8962299
SECURITY.POSITION/3006513,SECURITY_HOLDING,GHS,86839.01,86839.01,SBL-SOV-017052,SEC.BOND.10Y,1206,2025-08-28,2035-07-07,2035-07-07,0.2346,FIXED,86839.01,BR-001,3,GHGGB2876655
SECURITY.POSITION/3006514,SECURITY_HOLDING,GHS,32603.08,32603.08,SBL-SOV-017052,SEC.BOND.10Y,1206,2018-08-04,2028-06-12,2028-06-12,0.241,FIXED,32603.08,BR-001,3,GHGGB5153731
SECURITY.POSITION/3006515,SECURITY_HOLDING,GHS,54337.36,54337.36,SBL-SOV-017052,SEC.BOND.10Y,1206,2019-07-20,2029-05-28,2029-05-28,0.2338,FIXED,54337.36,BR-001,3,GHGGB1718122
SECURITY.POSITION/3006516,SECURITY_HOLDING,GHS,113020.79,113020.79,SBL-SOV-017052,SEC.BOND.10Y,1206,2017-04-01,2027-02-08,2027-02-08,0.2386,FIXED,113020.79,BR-001,3,GHGGB8315720
SECURITY.POSITION/3006520,SECURITY_HOLDING,GHS,2896538.12,2896538.12,SBL-SOV-017052,SEC.TBILL.91,1201,2026-04-12,2026-07-11,2026-07-11,0.1575,FIXED,2896538.12,BR-001,2,GHGGB4289522
SECURITY.POSITION/3006521,SECURITY_HOLDING,GHS,4519563.39,4519563.39,SBL-SOV-017052,SEC.TBILL.91,1201,2026-04-20,2026-07-19,2026-07-19,0.1558,FIXED,4519563.39,BR-001,2,GHGGB2159709
SECURITY.POSITION/3006524,SECURITY_HOLDING,GHS,1605672.49,1605672.49,SBL-SOV-017052,SEC.TBILL.91,1201,2026-04-03,2026-07-02,2026-07-02,0.1588,FIXED,1605672.49,BR-001,2,GHGGB9543914
SECURITY.POSITION/3006530,SECURITY_HOLDING,GHS,2299328.67,2299328.67,SBL-SOV-017052,SEC.TBILL.182,1202,2026-01-27,2026-07-26,2026-07-26,0.1694,FIXED,2299328.67,BR-001,2,GHGGB4238772
SECURITY.POSITION/3006531,SECURITY_HOLDING,GHS,364224.79,364224.79,SBL-SOV-017052,SEC.TBILL.182,1202,2026-03-27,2026-09-23,2026-09-23,0.1722,FIXED,364224.79,BR-001,2,GHGGB4051010
SECURITY.POSITION/3006532,SECURITY_HOLDING,GHS,704257.46,704257.46,SBL-SOV-017052,SEC.TBILL.182,1202,2026-03-22,2026-09-18,2026-09-18,0.168,FIXED,704257.46,BR-001,2,GHGGB5428277
SECURITY.POSITION/3006533,SECURITY_HOLDING,GHS,2270242.26,2270242.26,SBL-SOV-017052,SEC.TBILL.182,1202,2026-03-12,2026-09-08,2026-09-08,0.1681,FIXED,2270242.26,BR-001,2,GHGGB7493241
SECURITY.POSITION/3006534,SECURITY_HOLDING,GHS,2983329.25,2983329.25,SBL-SOV-017052,SEC.TBILL.182,1202,2026-02-20,2026-08-19,2026-08-19,0.1714,FIXED,2983329.25,BR-001,2,GHGGB7810206
SECURITY.POSITION/3006535,SECURITY_HOLDING,GHS,754339.05,754339.05,SBL-SOV-017052,SEC.TBILL.182,1202,2026-03-31,2026-09-27,2026-09-27,0.1712,FIXED,754339.05,BR-001,2,GHGGB3976201
SECURITY.POSITION/3006536,SECURITY_HOLDING,GHS,2345467.55,2345467.55,SBL-SOV-017052,SEC.TBILL.182,1202,2026-01-18,2026-07-17,2026-07-17,0.1709,FIXED,2345467.55,BR-001,2,GHGGB6156868
SECURITY.POSITION/3006537,SECURITY_HOLDING,GHS,3362947.53,3362947.53,SBL-SOV-017052,SEC.TBILL.182,1202,2026-02-16,2026-08-15,2026-08-15,0.1757,FIXED,3362947.53,BR-001,2,GHGGB7452004
SECURITY.POSITION/3006538,SECURITY_HOLDING,GHS,2771937.11,2771937.11,SBL-SOV-017052,SEC.TBILL.182,1202,2026-01-09,2026-07-08,2026-07-08,0.1748,FIXED,2771937.11,BR-001,2,GHGGB7859417
SECURITY.POSITION/3006539,SECURITY_HOLDING,GHS,2683544.57,2683544.57,SBL-SOV-017052,SEC.TBILL.182,1202,2026-04-08,2026-10-05,2026-10-05,0.1756,FIXED,2683544.57,BR-001,2,GHGGB5751913
SECURITY.POSITION/3006540,SECURITY_HOLDING,GHS,5846989.51,5846989.51,SBL-SOV-017052,SEC.TBILL.182,1202,2026-02-27,2026-08-26,2026-08-26,0.1737,FIXED,5846989.51,BR-001,2,GHGGB1163785
SECURITY.POSITION/3006541,SECURITY_HOLDING,GHS,1651834.18,1651834.18,SBL-SOV-017052,SEC.TBILL.182,1202,2026-02-23,2026-08-22,2026-08-22,0.1757,FIXED,1651834.18,BR-001,2,GHGGB7840687
SECURITY.POSITION/3006542,SECURITY_HOLDING,GHS,1610498.84,1610498.84,SBL-SOV-017052,SEC.TBILL.364,1203,2025-07-18,2026-07-13,2026-07-13,0.1813,FIXED,1610498.84,BR-001,2,GHGGB2495644
SECURITY.POSITION/3006543,SECURITY_HOLDING,GHS,482869.45,482869.45,SBL-SOV-017052,SEC.TBILL.364,1203,2026-03-15,2027-03-10,2027-03-10,0.1893,FIXED,482869.45,BR-001,2,GHGGB4317237
SECURITY.POSITION/3006544,SECURITY_HOLDING,GHS,3795408.54,3795408.54,SBL-SOV-017052,SEC.TBILL.364,1203,2025-10-31,2026-10-26,2026-10-26,0.1825,FIXED,3795408.54,BR-001,2,GHGGB5125682
SECURITY.POSITION/3006545,SECURITY_HOLDING,GHS,3798013.78,3798013.78,SBL-SOV-017052,SEC.TBILL.364,1203,2026-04-29,2027-04-24,2027-04-24,0.1833,FIXED,3798013.78,BR-001,2,GHGGB2154784
SECURITY.POSITION/3006546,SECURITY_HOLDING,GHS,2476483.71,2476483.71,SBL-SOV-017052,SEC.TBILL.364,1203,2025-09-08,2026-09-03,2026-09-03,0.1859,FIXED,2476483.71,BR-001,2,GHGGB2846920
SECURITY.POSITION/3006547,SECURITY_HOLDING,GHS,707209.22,707209.22,SBL-SOV-017052,SEC.TBILL.364,1203,2026-01-21,2027-01-16,2027-01-16,0.19,FIXED,707209.22,BR-001,2,GHGGB6301776
SECURITY.POSITION/3006548,SECURITY_HOLDING,GHS,4208536.29,4208536.29,SBL-SOV-017052,SEC.TBILL.364,1203,2025-11-19,2026-11-14,2026-11-14,0.1863,FIXED,4208536.29,BR-001,2,GHGGB5162449
SECURITY.POSITION/3006549,SECURITY_HOLDING,GHS,286774.86,286774.86,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-04-25,2027-04-15,2027-04-15,0.1954,FIXED,286774.86,BR-001,2,GHGGB3332284
SECURITY.POSITION/3006550,SECURITY_HOLDING,GHS,402164.60,402164.60,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-16,2026-08-06,2026-08-06,0.1944,FIXED,402164.60,BR-001,2,GHGGB7726212
SECURITY.POSITION/3006551,SECURITY_HOLDING,GHS,459194.50,459194.50,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-11-27,2026-11-17,2026-11-17,0.191,FIXED,459194.50,BR-001,2,GHGGB2760306
SECURITY.POSITION/3006552,SECURITY_HOLDING,GHS,185674.71,185674.71,SBL-SOV-017052,SEC.BOND.2Y,1204,2026-02-16,2028-02-06,2028-02-06,0.1943,FIXED,185674.71,BR-001,2,GHGGB3918287
SECURITY.POSITION/3006553,SECURITY_HOLDING,GHS,1115039.14,1115039.14,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-04-15,2027-04-05,2027-04-05,0.1902,FIXED,1115039.14,BR-001,2,GHGGB6052074
SECURITY.POSITION/3006554,SECURITY_HOLDING,GHS,206277.99,206277.99,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-08-05,2027-07-26,2027-07-26,0.1917,FIXED,206277.99,BR-001,2,GHGGB1953834
SECURITY.POSITION/3006555,SECURITY_HOLDING,GHS,253796.20,253796.20,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-09-30,2027-09-20,2027-09-20,0.1991,FIXED,253796.20,BR-001,2,GHGGB6518963
SECURITY.POSITION/3006556,SECURITY_HOLDING,GHS,453970.10,453970.10,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-06-06,2027-05-27,2027-05-27,0.1945,FIXED,453970.10,BR-001,2,GHGGB2828345
SECURITY.POSITION/3006557,SECURITY_HOLDING,GHS,288088.86,288088.86,SBL-SOV-017052,SEC.BOND.2Y,1204,2026-01-03,2027-12-24,2027-12-24,0.1966,FIXED,288088.86,BR-001,2,GHGGB6283766
SECURITY.POSITION/3006558,SECURITY_HOLDING,GHS,265226.54,265226.54,SBL-SOV-017052,SEC.BOND.2Y,1204,2024-08-12,2026-08-02,2026-08-02,0.1989,FIXED,265226.54,BR-001,2,GHGGB8099975
SECURITY.POSITION/3006559,SECURITY_HOLDING,GHS,315816.31,315816.31,SBL-SOV-017052,SEC.BOND.2Y,1204,2025-11-03,2027-10-24,2027-10-24,0.1991,FIXED,315816.31,BR-001,2,GHGGB5115183
SECURITY.POSITION/3006560,SECURITY_HOLDING,GHS,661601.05,661601.05,SBL-SOV-017052,SEC.BOND.5Y,1205,2022-04-09,2027-03-14,2027-03-14,0.2208,FIXED,661601.05,BR-001,2,GHGGB8550237
